case,activity,resource,timestamp,Amount
173694,W_Completeren aanvraag-complete,1,2011/10/03 11:21:22.417,7000
173694,W_Completeren aanvraag-complete,7,2011/10/03 13:32:43.313,7000
173694,W_Completeren aanvraag-complete,7,2011/10/03 13:40:17.062,7000
173694,W_Nabellen offertes-complete,7,2011/10/03 13:44:21.261,7000
173694,W_Nabellen offertes-complete,1,2011/10/10 16:47:18.803,7000
173694,W_Nabellen offertes-complete,8,2011/10/10 19:34:36.027,7000
173694,W_Nabellen offertes-complete,6,2011/10/14 18:16:42.245,7000
173694,W_Nabellen offertes-complete,9,2011/10/17 19:43:57.774,7000
173694,W_Nabellen offertes-complete,1,2011/10/25 10:50:48.186,7000
173694,W_Nabellen offertes-complete,10,2011/10/26 18:50:22.004,7000
173694,W_Nabellen offertes-complete,11,2011/10/29 12:41:29.569,7000
173694,W_Nabellen offertes-complete,12,2011/11/01 14:55:35.020,7000
173694,W_Nabellen offertes-complete,8,2011/11/01 17:21:02.356,7000
173694,W_Nabellen offertes-complete,3,2011/11/02 09:15:18.683,7000
173694,W_Valideren aanvraag-complete,13,2011/11/04 16:05:01.532,7000
198957,W_Completeren aanvraag-complete,11,2012/01/09 09:34:43.329,30000
198957,W_Completeren aanvraag-complete,11,2012/01/09 11:51:08.405,30000
198957,W_Completeren aanvraag-complete,1,2012/01/09 15:37:16.906,30000
198957,W_Nabellen offertes-complete,1,2012/01/09 15:39:51.697,30000
198957,W_Nabellen offertes-complete,7,2012/01/17 15:32:36.502,30000
198957,W_Nabellen offertes-complete,7,2012/01/18 18:46:09.057,30000
198957,W_Nabellen offertes-complete,7,2012/01/18 18:46:31.698,30000
198957,W_Nabellen offertes-complete,8,2012/01/20 20:43:55.367,30000
198957,W_Nabellen offertes-complete,16,2012/01/23 12:13:48.976,30000
198957,W_Nabellen offertes-complete,21,2012/01/24 18:40:19.877,30000
198957,W_Nabellen offertes-complete,16,2012/01/26 19:44:31.858,30000
198957,W_Nabellen offertes-complete,2,2012/01/28 15:35:04.017,30000
198957,W_Nabellen offertes-complete,2,2012/02/09 09:15:20.015,30000
197446,W_Completeren aanvraag-complete,12,2012/01/03 12:36:28.423,25000
197446,W_Nabellen offertes-complete,3,2012/01/09 11:18:11.909,25000
197446,W_Valideren aanvraag-complete,4,2012/01/13 08:18:27.745,25000
197446,W_Nabellen incomplete dossiers-complete,6,2012/01/13 09:08:41.825,25000
197446,W_Nabellen incomplete dossiers-complete,36,2012/01/13 09:49:46.628,25000
197446,W_Nabellen incomplete dossiers-complete,6,2012/01/13 09:50:57.467,25000
197446,W_Nabellen incomplete dossiers-complete,32,2012/01/13 15:36:32.346,25000
197446,W_Valideren aanvraag-complete,4,2012/01/13 16:57:04.191,25000
198460,W_Completeren aanvraag-complete,29,2012/01/06 10:34:26.836,28841
198460,W_Completeren aanvraag-complete,29,2012/01/06 10:36:05.656,28841
198460,W_Completeren aanvraag-complete,29,2012/01/06 10:39:45.780,28841
198460,W_Completeren aanvraag-complete,29,2012/01/06 10:41:48.664,28841
198460,W_Completeren aanvraag-complete,48,2012/01/06 13:32:47.162,28841
198460,W_Nabellen offertes-complete,48,2012/01/06 13:34:00.497,28841
198460,W_Nabellen offertes-complete,24,2012/01/11 14:46:23.823,28841
198460,W_Nabellen offertes-complete,24,2012/01/11 14:49:06.655,28841
198460,W_Nabellen offertes-complete,24,2012/01/11 14:59:59.777,28841
177095,W_Afhandelen leads-complete,1,2011/10/15 10:31:26.461,600
182650,W_Afhandelen leads-complete,6,2011/11/07 10:50:00.353,6500
209416,W_Afhandelen leads-complete,48,2012/02/14 20:39:27.416,5575
195214,W_Afhandelen leads-complete,7,2011/12/22 19:49:02.989,10000
197942,W_Afhandelen leads-complete,9,2012/01/04 15:37:52.772,6000
209847,W_Completeren aanvraag-complete,20,2012/02/15 20:18:14.320,2000
209847,W_Completeren aanvraag-complete,20,2012/02/15 20:24:23.550,2000
209847,W_Completeren aanvraag-complete,15,2012/02/16 10:43:01.954,2000
190111,W_Afhandelen leads-complete,23,2011/11/30 11:50:52.841,3000
190111,W_Completeren aanvraag-complete,2,2011/11/30 12:34:50.269,3000
190111,W_Completeren aanvraag-complete,23,2011/11/30 12:37:57.403,3000
190111,W_Completeren aanvraag-complete,23,2011/11/30 12:38:16.510,3000
190111,W_Completeren aanvraag-complete,1,2011/11/30 18:10:13.411,3000
190111,W_Completeren aanvraag-complete,29,2011/12/01 11:32:31.460,3000
190111,W_Completeren aanvraag-complete,9,2011/12/01 18:50:11.032,3000
190111,W_Completeren aanvraag-complete,24,2011/12/02 19:53:52.355,3000
190111,W_Completeren aanvraag-complete,1,2011/12/03 15:14:05.823,3000
190111,W_Completeren aanvraag-complete,10,2011/12/05 18:08:20.235,3000
190111,W_Completeren aanvraag-complete,9,2011/12/05 19:35:26.234,3000
190111,W_Completeren aanvraag-complete,8,2011/12/06 20:05:47.382,3000
190111,W_Completeren aanvraag-complete,48,2011/12/30 09:16:42.094,3000
190111,W_Completeren aanvraag-complete,48,2011/12/30 11:17:30.312,3000
190111,W_Completeren aanvraag-complete,48,2011/12/31 09:15:13.600,3000
194937,W_Completeren aanvraag-complete,15,2011/12/21 15:36:58.441,51000
174770,W_Afhandelen leads-complete,28,2011/10/05 15:33:31.393,5000
174770,W_Afhandelen leads-complete,33,2011/10/05 16:31:41.758,5000
188368,W_Completeren aanvraag-complete,24,2011/11/23 15:13:20.498,20000
188368,W_Nabellen offertes-complete,39,2011/11/30 11:09:05.443,20000
188368,W_Valideren aanvraag-complete,18,2011/12/05 10:47:36.156,20000
195356,W_Afhandelen leads-complete,36,2011/12/23 14:13:02.071,10000
195356,W_Completeren aanvraag-complete,29,2011/12/23 15:06:02.206,10000
205643,W_Afhandelen leads-complete,14,2012/02/01 16:06:42.523,10000
205643,W_Completeren aanvraag-complete,43,2012/02/01 18:26:31.741,10000
205643,W_Completeren aanvraag-complete,7,2012/02/02 10:42:05.210,10000
205643,W_Completeren aanvraag-complete,7,2012/02/02 10:44:36.020,10000
205643,W_Nabellen offertes-complete,7,2012/02/10 17:16:00.229,10000
205643,W_Nabellen offertes-complete,7,2012/02/10 18:55:51.867,10000
205643,W_Nabellen offertes-complete,7,2012/02/10 19:46:45.364,10000
205643,W_Nabellen offertes-complete,8,2012/02/17 19:51:36.307,10000
205643,W_Nabellen offertes-complete,54,2012/02/22 15:35:11.241,10000
205643,W_Nabellen offertes-complete,56,2012/02/23 16:34:58.439,10000
205643,W_Nabellen offertes-complete,14,2012/02/23 19:39:16.241,10000
202494,W_Completeren aanvraag-complete,6,2012/01/20 13:24:42.278,8500
202494,W_Nabellen offertes-complete,41,2012/01/27 11:10:14.730,8500
202494,W_Nabellen offertes-complete,17,2012/01/27 13:49:02.312,8500
193414,W_Afhandelen leads-complete,12,2011/12/14 09:48:54.976,3000
211727,W_Afhandelen leads-complete,48,2012/02/22 13:16:13.851,6000
211727,W_Completeren aanvraag-complete,48,2012/02/22 19:15:09.748,6000
211727,W_Completeren aanvraag-complete,38,2012/02/22 19:55:35.648,6000
206718,W_Completeren aanvraag-complete,45,2012/02/06 11:15:48.311,45000
206718,W_Nabellen offertes-complete,7,2012/02/13 14:24:04.130,45000
206718,W_Nabellen offertes-complete,8,2012/02/13 19:29:48.300,45000
206718,W_Nabellen offertes-complete,10,2012/02/14 12:00:14.611,45000
206718,W_Nabellen offertes-complete,56,2012/02/21 17:41:57.743,45000
206718,W_Nabellen offertes-complete,3,2012/02/23 10:13:22.507,45000
206718,W_Valideren aanvraag-complete,5,2012/02/24 09:22:42.310,45000
206718,W_Valideren aanvraag-complete,5,2012/02/24 09:47:54.065,45000
206718,W_Nabellen incomplete dossiers-complete,23,2012/02/24 12:16:55.506,45000
206718,W_Nabellen incomplete dossiers-complete,23,2012/02/24 12:21:34.333,45000
206718,W_Nabellen incomplete dossiers-complete,2,2012/02/24 12:38:51.947,45000
206718,W_Nabellen incomplete dossiers-complete,2,2012/02/24 14:06:23.404,45000
206718,W_Nabellen incomplete dossiers-complete,3,2012/02/27 09:16:38.865,45000
206718,W_Valideren aanvraag-complete,5,2012/02/27 11:27:46.745,45000
206718,W_Valideren aanvraag-complete,5,2012/02/27 11:46:35.073,45000
206718,W_Valideren aanvraag-complete,5,2012/02/27 12:03:50.206,45000
206718,W_Nabellen incomplete dossiers-complete,11,2012/02/27 17:30:35.774,45000
206718,W_Nabellen incomplete dossiers-complete,11,2012/02/27 20:41:16.494,45000
206718,W_Valideren aanvraag-complete,5,2012/02/28 10:21:05.250,45000
195488,W_Completeren aanvraag-complete,2,2011/12/24 14:47:33.692,1000
195488,W_Completeren aanvraag-complete,7,2011/12/27 10:11:32.615,1000
195488,W_Completeren aanvraag-complete,15,2011/12/27 11:21:40.100,1000
195488,W_Completeren aanvraag-complete,29,2011/12/27 13:35:24.916,1000
195488,W_Completeren aanvraag-complete,20,2011/12/27 19:21:19.536,1000
195488,W_Completeren aanvraag-complete,29,2011/12/29 09:23:02.402,1000
195488,W_Completeren aanvraag-complete,16,2011/12/29 19:29:51.203,1000
195488,W_Completeren aanvraag-complete,11,2011/12/30 20:11:28.516,1000
195488,W_Completeren aanvraag-complete,19,2012/01/02 09:19:33.220,1000
195488,W_Completeren aanvraag-complete,34,2012/01/07 13:39:15.734,1000
195488,W_Completeren aanvraag-complete,37,2012/01/07 14:46:36.807,1000
195488,W_Completeren aanvraag-complete,15,2012/01/23 13:17:36.822,1000
195488,W_Completeren aanvraag-complete,8,2012/01/23 18:05:58.700,1000
189922,W_Afhandelen leads-complete,14,2011/11/29 18:14:20.270,5000
189922,W_Completeren aanvraag-complete,14,2011/11/29 18:17:24.376,5000
189922,W_Nabellen offertes-complete,14,2011/11/29 18:21:14.164,5000
189922,W_Nabellen offertes-complete,37,2011/12/01 20:47:07.877,5000
189922,W_Nabellen offertes-complete,11,2011/12/06 20:17:51.105,5000
189922,W_Nabellen offertes-complete,17,2011/12/12 10:28:29.033,5000
189922,W_Valideren aanvraag-complete,13,2011/12/13 08:50:18.595,5000
199146,W_Afhandelen leads-complete,11,2012/01/09 13:52:46.170,7500
199146,W_Afhandelen leads-complete,11,2012/01/09 13:53:37.509,7500
199146,W_Afhandelen leads-complete,11,2012/01/09 13:54:06.803,7500
199146,W_Afhandelen leads-complete,11,2012/01/09 13:55:06.266,7500
175931,W_Afhandelen leads-complete,21,2011/10/10 13:53:28.801,15000
179053,W_Completeren aanvraag-complete,10,2011/10/22 13:56:08.567,15000
179053,W_Completeren aanvraag-complete,1,2011/10/22 14:29:32.780,15000
179053,W_Nabellen offertes-complete,1,2011/10/22 14:32:06.940,15000
179053,W_Nabellen offertes-complete,11,2011/10/29 12:01:47.591,15000
179053,W_Nabellen offertes-complete,2,2011/10/29 12:13:33.191,15000
179053,W_Nabellen offertes-complete,2,2011/10/29 12:15:05.043,15000
179053,W_Nabellen offertes-complete,2,2011/11/05 14:53:15.825,15000
179053,W_Nabellen offertes-complete,1,2011/11/08 19:59:56.863,15000
179053,W_Nabellen offertes-complete,33,2011/11/09 12:22:11.952,15000
179053,W_Nabellen offertes-complete,16,2011/11/10 18:46:32.797,15000
179053,W_Nabellen offertes-complete,16,2011/11/14 19:10:00.713,15000
179053,W_Nabellen offertes-complete,3,2011/11/17 11:50:44.448,15000
179053,W_Valideren aanvraag-complete,4,2011/11/21 10:50:21.569,15000
179053,W_Valideren aanvraag-complete,4,2011/11/21 12:29:01.955,15000
179053,W_Valideren aanvraag-complete,5,2011/11/22 08:59:19.525,15000
182074,W_Completeren aanvraag-complete,22,2011/11/03 20:50:37.408,20000
182074,W_Nabellen offertes-complete,22,2011/11/03 20:52:03.637,20000
182074,W_Valideren aanvraag-complete,22,2011/11/03 20:54:27.625,20000
182074,W_Valideren aanvraag-complete,22,2011/11/04 10:35:42.219,20000
182074,W_Nabellen incomplete dossiers-complete,26,2011/11/04 14:27:31.965,20000
182074,W_Nabellen incomplete dossiers-complete,5,2011/11/07 08:08:37.346,20000
182074,W_Nabellen incomplete dossiers-complete,1,2011/11/07 11:27:45.860,20000
182074,W_Valideren aanvraag-complete,22,2011/11/07 13:25:18.939,20000
188038,W_Afhandelen leads-complete,28,2011/11/22 11:35:52.043,7500
188038,W_Completeren aanvraag-complete,1,2011/11/22 12:07:15.641,7500
188038,W_Completeren aanvraag-complete,1,2011/11/22 14:49:19.397,7500
188038,W_Completeren aanvraag-complete,1,2011/11/22 15:45:17.714,7500
188038,W_Completeren aanvraag-complete,1,2011/11/22 15:45:34.782,7500
188038,W_Completeren aanvraag-complete,23,2011/11/23 12:51:44.483,7500
188038,W_Completeren aanvraag-complete,43,2011/11/23 18:50:20.551,7500
188038,W_Completeren aanvraag-complete,14,2011/11/23 19:10:58.480,7500
188038,W_Completeren aanvraag-complete,43,2011/11/23 20:33:50.370,7500
188038,W_Completeren aanvraag-complete,24,2011/11/23 20:50:11.413,7500
188038,W_Completeren aanvraag-complete,24,2011/11/23 20:51:09.057,7500
188038,W_Completeren aanvraag-complete,23,2011/11/24 16:17:03.274,7500
195404,W_Completeren aanvraag-complete,29,2011/12/23 19:48:16.261,26750
195404,W_Completeren aanvraag-complete,10,2011/12/27 17:23:46.121,26750
195404,W_Completeren aanvraag-complete,45,2011/12/28 14:28:10.482,26750
195404,W_Completeren aanvraag-complete,2,2011/12/28 19:34:18.576,26750
195404,W_Completeren aanvraag-complete,29,2011/12/29 11:13:54.942,26750
195404,W_Completeren aanvraag-complete,29,2011/12/29 16:41:52.783,26750
195404,W_Completeren aanvraag-complete,9,2011/12/30 15:23:00.289,26750
195404,W_Completeren aanvraag-complete,11,2011/12/30 18:56:51.503,26750
195404,W_Completeren aanvraag-complete,1,2011/12/30 19:02:52.855,26750
195404,W_Completeren aanvraag-complete,1,2011/12/30 19:04:04.299,26750
195404,W_Completeren aanvraag-complete,1,2011/12/30 19:49:28.666,26750
195404,W_Nabellen offertes-complete,1,2011/12/30 19:53:41.879,26750
195404,W_Nabellen offertes-complete,46,2012/01/13 15:24:47.908,26750
196129,W_Completeren aanvraag-complete,2,2011/12/28 20:30:42.938,9000
196129,W_Completeren aanvraag-complete,45,2011/12/29 14:50:56.350,9000
196129,W_Nabellen offertes-complete,29,2012/01/06 09:31:33.998,9000
196129,W_Nabellen offertes-complete,39,2012/01/06 09:51:14.665,9000
196129,W_Valideren aanvraag-complete,13,2012/01/12 09:04:21.290,9000
196129,W_Nabellen incomplete dossiers-complete,41,2012/01/12 10:28:34.811,9000
196129,W_Nabellen incomplete dossiers-complete,32,2012/01/13 09:57:25.430,9000
196129,W_Valideren aanvraag-complete,13,2012/01/13 13:18:11.334,9000
197644,W_Completeren aanvraag-complete,11,2012/01/03 18:06:06.994,20000
197644,W_Completeren aanvraag-complete,29,2012/01/06 11:46:00.547,20000
197644,W_Completeren aanvraag-complete,10,2012/01/06 20:12:22.035,20000
197644,W_Completeren aanvraag-complete,34,2012/01/07 14:23:35.082,20000
197644,W_Completeren aanvraag-complete,29,2012/01/09 12:21:39.738,20000
197644,W_Completeren aanvraag-complete,29,2012/02/03 09:15:22.980,20000
208709,W_Afhandelen leads-complete,26,2012/02/13 09:49:28.863,13000
197461,W_Afhandelen leads-complete,36,2012/01/03 12:44:18.302,3000
197461,W_Afhandelen leads-complete,11,2012/01/03 13:19:07.499,3000
202182,W_Afhandelen leads-complete,34,2012/01/19 10:41:09.288,15000
202182,W_Completeren aanvraag-complete,34,2012/01/19 14:45:51.868,15000
202182,W_Completeren aanvraag-complete,34,2012/01/19 15:09:02.289,15000
202182,W_Completeren aanvraag-complete,2,2012/01/20 18:01:56.428,15000
202182,W_Completeren aanvraag-complete,6,2012/01/20 18:23:18.548,15000
202182,W_Completeren aanvraag-complete,19,2012/01/20 18:46:39.486,15000
202182,W_Nabellen offertes-complete,19,2012/01/20 18:48:24.591,15000
202182,W_Nabellen offertes-complete,19,2012/01/20 18:54:30.787,15000
202182,W_Nabellen offertes-complete,11,2012/01/28 14:07:04.213,15000
202182,W_Nabellen offertes-complete,33,2012/01/30 20:45:52.106,15000
202182,W_Nabellen offertes-complete,1,2012/01/31 18:47:46.660,15000
202182,W_Nabellen offertes-complete,9,2012/02/01 12:19:55.988,15000
202182,W_Nabellen offertes-complete,16,2012/02/02 19:58:55.735,15000
202182,W_Nabellen offertes-complete,43,2012/02/06 20:24:45.168,15000
202182,W_Nabellen offertes-complete,25,2012/02/07 20:27:15.873,15000
202182,W_Nabellen offertes-complete,2,2012/02/11 16:53:01.286,15000
202182,W_Nabellen offertes-complete,32,2012/02/17 11:06:21.991,15000
202182,W_Valideren aanvraag-complete,13,2012/02/17 14:00:59.630,15000
202182,W_Valideren aanvraag-complete,13,2012/02/17 14:53:16.473,15000
202182,W_Nabellen incomplete dossiers-complete,28,2012/02/17 15:33:00.678,15000
202182,W_Nabellen incomplete dossiers-complete,45,2012/02/17 16:42:12.776,15000
202182,W_Nabellen incomplete dossiers-complete,2,2012/02/21 15:17:48.528,15000
202182,W_Valideren aanvraag-complete,13,2012/02/21 15:54:26.716,15000
202182,W_Valideren aanvraag-complete,13,2012/02/22 08:20:15.327,15000
202182,W_Valideren aanvraag-complete,13,2012/02/22 09:01:05.070,15000
202182,W_Nabellen incomplete dossiers-complete,27,2012/02/22 11:31:15.553,15000
202182,W_Nabellen incomplete dossiers-complete,23,2012/02/22 11:45:54.581,15000
202182,W_Nabellen incomplete dossiers-complete,54,2012/02/22 11:57:12.361,15000
202182,W_Nabellen incomplete dossiers-complete,54,2012/02/22 12:10:32.963,15000
202182,W_Nabellen incomplete dossiers-complete,15,2012/02/22 15:10:11.123,15000
202182,W_Nabellen incomplete dossiers-complete,23,2012/02/23 16:09:45.274,15000
202182,W_Nabellen incomplete dossiers-complete,38,2012/02/25 16:09:46.132,15000
202182,W_Nabellen incomplete dossiers-complete,46,2012/02/27 12:10:21.382,15000
202182,W_Nabellen incomplete dossiers-complete,46,2012/02/27 12:38:11.337,15000
202182,W_Nabellen incomplete dossiers-complete,28,2012/02/28 19:09:36.496,15000
202182,W_Nabellen incomplete dossiers-complete,9,2012/02/29 09:56:05.894,15000
202182,W_Nabellen incomplete dossiers-complete,28,2012/02/29 16:33:35.856,15000
202182,W_Nabellen incomplete dossiers-complete,16,2012/02/29 20:01:25.758,15000
202182,W_Nabellen incomplete dossiers-complete,16,2012/02/29 20:01:42.905,15000
202182,W_Nabellen incomplete dossiers-complete,16,2012/02/29 20:05:37.996,15000
202182,W_Nabellen incomplete dossiers-complete,39,2012/03/01 13:47:17.423,15000
202182,W_Nabellen incomplete dossiers-complete,23,2012/03/01 15:55:13.457,15000
202182,W_Nabellen incomplete dossiers-complete,5,2012/03/02 12:49:06.663,15000
202182,W_Nabellen incomplete dossiers-complete,13,2012/03/02 13:02:11.745,15000
202182,W_Nabellen incomplete dossiers-complete,13,2012/03/02 13:50:17.510,15000
202182,W_Nabellen incomplete dossiers-complete,13,2012/03/02 13:51:09.619,15000
202182,W_Nabellen incomplete dossiers-complete,13,2012/03/02 13:52:35.213,15000
184760,W_Completeren aanvraag-complete,23,2011/11/12 13:37:05.718,5000
184760,W_Nabellen offertes-complete,1,2011/11/18 13:09:27.193,5000
184760,W_Valideren aanvraag-complete,18,2011/11/23 09:42:14.420,5000
205822,W_Afhandelen leads-complete,28,2012/02/02 09:19:56.697,5000
180322,W_Completeren aanvraag-complete,34,2011/10/27 18:29:28.677,10000
180322,W_Nabellen offertes-complete,34,2011/10/27 18:38:56.061,10000
180322,W_Nabellen offertes-complete,17,2011/11/01 13:20:40.078,10000
180322,W_Nabellen offertes-complete,17,2011/11/01 13:21:36.074,10000
180322,W_Valideren aanvraag-complete,13,2011/11/01 14:20:13.999,10000
180322,W_Valideren aanvraag-complete,13,2011/11/01 15:55:01.820,10000
180322,W_Valideren aanvraag-complete,13,2011/11/02 07:41:46.271,10000
180322,W_Valideren aanvraag-complete,2,2011/11/03 13:45:18.427,10000
180322,W_Valideren aanvraag-complete,13,2011/11/07 10:34:20.691,10000
180322,W_Nabellen incomplete dossiers-complete,13,2011/11/07 10:34:45.789,10000
180322,W_Nabellen incomplete dossiers-complete,19,2011/11/07 14:07:00.982,10000
180322,W_Nabellen incomplete dossiers-complete,19,2011/11/07 14:17:32.675,10000
180322,W_Valideren aanvraag-complete,1,2011/11/07 15:57:54.685,10000
180322,W_Valideren aanvraag-complete,4,2011/11/08 09:54:02.638,10000
192262,W_Completeren aanvraag-complete,12,2011/12/08 16:23:53.344,28000
198669,W_Completeren aanvraag-complete,34,2012/01/06 20:49:36.361,8500
198669,W_Completeren aanvraag-complete,34,2012/01/07 14:27:56.931,8500
198669,W_Completeren aanvraag-complete,29,2012/01/09 12:22:23.697,8500
198669,W_Completeren aanvraag-complete,45,2012/01/11 10:58:31.252,8500
198669,W_Completeren aanvraag-complete,28,2012/01/12 13:42:31.724,8500
198669,W_Completeren aanvraag-complete,9,2012/01/14 11:19:16.973,8500
198669,W_Nabellen offertes-complete,9,2012/01/14 11:19:31.423,8500
198669,W_Nabellen offertes-complete,9,2012/01/14 11:22:59.314,8500
198669,W_Nabellen offertes-complete,15,2012/01/21 14:14:07.640,8500
198669,W_Nabellen offertes-complete,16,2012/01/23 13:54:23.289,8500
198669,W_Nabellen offertes-complete,34,2012/01/26 11:34:52.600,8500
213998,W_Completeren aanvraag-complete,8,2012/02/29 20:24:16.678,12500
213998,W_Completeren aanvraag-complete,59,2012/03/07 09:11:55.679,12500
213998,W_Completeren aanvraag-complete,16,2012/03/14 10:04:56.777,12500
213998,W_Completeren aanvraag-complete,28,2012/03/14 11:09:30.682,12500
213998,W_Nabellen offertes-complete,28,2012/03/14 15:51:01.092,12500
194475,W_Afhandelen leads-complete,36,2011/12/19 14:54:13.799,5000
192710,W_Completeren aanvraag-complete,1,2011/12/12 13:28:59.264,15000
192710,W_Nabellen offertes-complete,1,2011/12/12 13:31:08.115,15000
192710,W_Nabellen offertes-complete,14,2011/12/17 12:31:54.495,15000
192710,W_Nabellen offertes-complete,39,2012/01/02 11:11:38.866,15000
192710,W_Valideren aanvraag-complete,4,2012/01/06 16:11:55.474,15000
192710,W_Beoordelen fraude-complete,40,2012/01/06 16:16:15.075,15000
192710,W_Valideren aanvraag-complete,4,2012/01/06 16:41:00.532,15000
192710,W_Nabellen incomplete dossiers-complete,4,2012/01/06 16:41:48.069,15000
192710,W_Nabellen incomplete dossiers-complete,2,2012/01/06 19:30:02.678,15000
192710,W_Nabellen incomplete dossiers-complete,34,2012/01/07 11:17:04.118,15000
192710,W_Nabellen incomplete dossiers-complete,34,2012/01/07 13:37:06.257,15000
192710,W_Nabellen incomplete dossiers-complete,34,2012/01/07 14:55:44.060,15000
192710,W_Nabellen incomplete dossiers-complete,45,2012/01/10 09:28:45.151,15000
192710,W_Nabellen incomplete dossiers-complete,39,2012/01/11 14:31:13.411,15000
192710,W_Valideren aanvraag-complete,4,2012/01/11 15:55:43.723,15000
194514,W_Completeren aanvraag-complete,8,2011/12/19 18:03:12.542,15000
194514,W_Completeren aanvraag-complete,12,2011/12/20 11:37:37.701,15000
194514,W_Completeren aanvraag-complete,24,2011/12/20 13:17:43.790,15000
194514,W_Completeren aanvraag-complete,28,2011/12/20 13:23:54.516,15000
194514,W_Completeren aanvraag-complete,1,2011/12/20 18:33:06.706,15000
194514,W_Completeren aanvraag-complete,15,2011/12/21 20:07:36.831,15000
194514,W_Completeren aanvraag-complete,28,2011/12/22 16:30:01.597,15000
194514,W_Completeren aanvraag-complete,7,2011/12/22 17:33:39.216,15000
194514,W_Completeren aanvraag-complete,7,2011/12/22 19:53:26.023,15000
194514,W_Completeren aanvraag-complete,2,2011/12/24 11:47:01.623,15000
194514,W_Completeren aanvraag-complete,10,2011/12/27 20:03:44.908,15000
194514,W_Completeren aanvraag-complete,29,2011/12/29 11:14:48.253,15000
194514,W_Completeren aanvraag-complete,45,2012/01/18 13:55:20.412,15000
194514,W_Completeren aanvraag-complete,45,2012/01/19 09:15:16.717,15000
196108,W_Afhandelen leads-complete,36,2011/12/28 15:38:07.248,6000
196108,W_Afhandelen leads-complete,36,2011/12/28 15:54:07.978,6000
196108,W_Afhandelen leads-complete,2,2011/12/28 17:58:37.195,6000
196108,W_Completeren aanvraag-complete,12,2011/12/29 10:51:04.263,6000
196108,W_Completeren aanvraag-complete,29,2011/12/29 15:30:21.992,6000
179278,W_Completeren aanvraag-complete,10,2011/10/24 11:22:47.037,8500
179278,W_Completeren aanvraag-complete,10,2011/10/24 12:08:34.313,8500
179278,W_Completeren aanvraag-complete,10,2011/10/24 13:22:23.162,8500
179278,W_Completeren aanvraag-complete,1,2011/10/24 14:01:31.638,8500
179278,W_Completeren aanvraag-complete,14,2011/10/24 14:06:02.434,8500
179278,W_Nabellen offertes-complete,1,2011/10/28 10:10:14.456,8500
179278,W_Valideren aanvraag-complete,28,2011/10/28 12:26:23.094,8500
208865,W_Completeren aanvraag-complete,20,2012/02/13 19:41:44.997,20000
199606,W_Completeren aanvraag-complete,34,2012/01/10 16:24:32.725,10000
199606,W_Nabellen offertes-complete,34,2012/01/10 16:27:46.782,10000
199606,W_Nabellen offertes-complete,34,2012/01/10 16:30:32.827,10000
199606,W_Nabellen offertes-complete,20,2012/01/12 13:26:43.360,10000
199606,W_Nabellen offertes-complete,12,2012/01/17 16:49:36.842,10000
199606,W_Nabellen offertes-complete,21,2012/01/17 17:22:58.872,10000
185162,W_Completeren aanvraag-complete,38,2011/11/14 12:28:56.112,10000
185162,W_Nabellen offertes-complete,16,2011/11/14 13:19:39.325,10000
185162,W_Nabellen offertes-complete,1,2011/11/17 09:51:10.788,10000
